employee_id,job_role,total_required_skills,current_skills_count,matched_skills_count,missing_skills_count,career_readiness_pct,missing_skills_list,current_skills_list
1659,Laboratory Technician,20,11,11,9,55.0,Active Learning|Active Listening|Critical Thinking|Data entry software|Google Docs|MEDITECH software|Microsoft Office software|Monitoring|Science,Billing software|Commercial plate reader software|Database software|Microsoft Excel|Microsoft Outlook|Microsoft PowerPoint|Microsoft Word|Reading Comprehension|SAP software|Speaking|Writing
1661,Healthcare Representative,19,14,14,5,73.68,Active Listening|Amazon Web Services AWS software|HubSpot software|Linux|Microsoft Excel,Active Learning|Apache Hadoop|Critical Thinking|Google Analytics|Google Workspace software|IBM SPSS Statistics|Intuit QuickBooks|Microsoft Office software|Microsoft Outlook|Monitoring|Reading Comprehension|Salesforce software|Speaking|Writing
1662,Manufacturing Director,20,8,8,12,40.0,Active Learning|Adobe Acrobat|Adobe Creative Cloud software|Amazon Web Services AWS software|Apache Hadoop|Atlassian JIRA|Autodesk AutoCAD|Learning Strategies|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Reading Comprehension,Active Listening|Adobe Photoshop|Apple macOS|Atlassian Confluence|Critical Thinking|Monitoring|Speaking|Writing
1664,Healthcare Representative,19,10,10,9,52.63,Active Listening|Critical Thinking|Google Analytics|IBM SPSS Statistics|Intuit QuickBooks|Linux|Microsoft Office software|Speaking|Writing,Active Learning|Amazon Web Services AWS software|Apache Hadoop|Google Workspace software|HubSpot software|Microsoft Excel|Microsoft Outlook|Monitoring|Reading Comprehension|Salesforce software
1665,Manager,20,16,16,4,80.0,Atlassian Confluence|Learning Strategies|Microsoft Excel|Monitoring,Active Learning|Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe Photoshop|Amazon Web Services AWS software|Apache Hadoop|Apple macOS|Atlassian JIRA|Autodesk AutoCAD|Critical Thinking|Microsoft Office software|Microsoft PowerPoint|Reading Comprehension|Speaking|Writing
1666,Research Director,22,12,12,10,54.55,Adobe Acrobat|ESRI ArcGIS software|IBM SPSS Statistics|Learning Strategies|Microsoft Access|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Microsoft Project|Writing,Active Learning|Active Listening|Adobe Photoshop|Critical Thinking|Mathematics|Microsoft Excel|Microsoft SharePoint|Microsoft Visio|Monitoring|Reading Comprehension|Science|Speaking
1667,Sales Executive,19,10,10,9,52.63,Active Learning|Adobe InDesign|Apple macOS|Critical Thinking|Microsoft Excel|Monitoring|Reading Comprehension|Salesforce software|Speaking,Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Adobe Photoshop|Autodesk AutoCAD|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Writing
1668,Research Scientist,22,13,13,9,59.09,Ansible software|Critical Thinking|Docker|Go|Monitoring|Reading Comprehension|Science|Speaking|Writing,Active Learning|Active Listening|Amazon Web Services AWS software|Apache Hadoop|Apache Kafka|Apache Spark|Bash|C|C++|Git|GitHub|Learning Strategies|Mathematics
1669,Sales Executive,19,9,9,10,47.37,Active Listening|Adobe Creative Cloud software|Adobe Illustrator|Adobe Photoshop|Autodesk AutoCAD|Microsoft PowerPoint|Monitoring|Reading Comprehension|Salesforce software|Speaking,Active Learning|Adobe Acrobat|Adobe InDesign|Apple macOS|Critical Thinking|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Writing
1670,Sales Executive,19,8,8,11,42.11,Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Apple macOS|Autodesk AutoCAD|Microsoft Excel|Microsoft PowerPoint|Monitoring|Salesforce software|Speaking|Writing,Active Learning|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Critical Thinking|Microsoft Office software|Microsoft Outlook|Reading Comprehension
1671,Research Scientist,22,11,11,11,50.0,Active Learning|Apache Hadoop|Apache Spark|C|C++|Docker|Git|Go|Reading Comprehension|Speaking|Writing,Active Listening|Amazon Web Services AWS software|Ansible software|Apache Kafka|Bash|Critical Thinking|GitHub|Learning Strategies|Mathematics|Monitoring|Science
1673,Sales Executive,19,9,9,10,47.37,Active Learning|Adobe Acrobat|Adobe Illustrator|Apple macOS|Critical Thinking|Microsoft Office software|Microsoft Outlook|Reading Comprehension|Salesforce software|Writing,Active Listening|Adobe Creative Cloud software|Adobe InDesign|Adobe Photoshop|Autodesk AutoCAD|Microsoft Excel|Microsoft PowerPoint|Monitoring|Speaking
1674,Laboratory Technician,20,11,11,9,55.0,Database software|Google Docs|MEDITECH software|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|SAP software|Science|Writing,Active Learning|Active Listening|Billing software|Commercial plate reader software|Critical Thinking|Data entry software|Microsoft Outlook|Microsoft Word|Monitoring|Reading Comprehension|Speaking
1675,Laboratory Technician,20,8,8,12,40.0,Commercial plate reader software|Data entry software|Database software|Google Docs|MEDITECH software|Microsoft Outlook|Microsoft PowerPoint|Microsoft Word|Reading Comprehension|SAP software|Science|Writing,Active Learning|Active Listening|Billing software|Critical Thinking|Microsoft Excel|Microsoft Office software|Monitoring|Speaking
1676,Manager,20,14,14,6,70.0,Active Listening|Amazon Web Services AWS software|Atlassian JIRA|Autodesk AutoCAD|Microsoft Excel|Monitoring,Active Learning|Adobe Acrobat|Adobe Creative Cloud software|Adobe Photoshop|Apache Hadoop|Apple macOS|Atlassian Confluence|Critical Thinking|Learning Strategies|Microsoft Office software|Microsoft PowerPoint|Reading Comprehension|Speaking|Writing
1677,Manager,20,13,13,7,65.0,Active Learning|Adobe Photoshop|Atlassian JIRA|Critical Thinking|Learning Strategies|Monitoring|Writing,Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Amazon Web Services AWS software|Apache Hadoop|Apple macOS|Atlassian Confluence|Autodesk AutoCAD|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Reading Comprehension|Speaking
1678,Sales Executive,19,12,12,7,63.16,Adobe InDesign|Adobe Photoshop|Autodesk AutoCAD|Microsoft Excel|Microsoft Office software|Monitoring|Speaking,Active Learning|Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Apple macOS|Critical Thinking|Microsoft Outlook|Microsoft PowerPoint|Reading Comprehension|Salesforce software|Writing
1680,Sales Representative,19,8,8,11,42.11,Active Learning|Active Listening|Autodesk AutoCAD|Critical Thinking|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Monitoring|Reading Comprehension|Salesforce software|Writing,Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Apple macOS|Microsoft Outlook|Speaking
1681,Sales Executive,19,9,9,10,47.37,Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Apple macOS|Autodesk AutoCAD|Microsoft Excel|Microsoft Outlook|Speaking,Active Learning|Adobe Photoshop|Critical Thinking|Microsoft Office software|Microsoft PowerPoint|Monitoring|Reading Comprehension|Salesforce software|Writing
1682,Healthcare Representative,19,9,9,10,47.37,Active Learning|Active Listening|Amazon Web Services AWS software|Critical Thinking|IBM SPSS Statistics|Intuit QuickBooks|Linux|Microsoft Excel|Monitoring|Salesforce software,Apache Hadoop|Google Analytics|Google Workspace software|HubSpot software|Microsoft Office software|Microsoft Outlook|Reading Comprehension|Speaking|Writing
1683,Human Resources,20,9,9,11,45.0,Active Learning|Adobe Creative Cloud software|Adobe Photoshop|Critical Thinking|Learning Strategies|Microsoft Excel|Microsoft Outlook|Monitoring|Oracle HRIS|Workday software|Writing,Active Listening|Adobe Acrobat|Adobe Illustrator|Adobe InDesign|Applicant tracking software|Microsoft Office software|Microsoft PowerPoint|Reading Comprehension|Speaking
1684,Laboratory Technician,20,9,9,11,45.0,Active Listening|Billing software|Data entry software|Database software|MEDITECH software|Microsoft Office software|Microsoft Outlook|Monitoring|Reading Comprehension|Science|Writing,Active Learning|Commercial plate reader software|Critical Thinking|Google Docs|Microsoft Excel|Microsoft PowerPoint|Microsoft Word|SAP software|Speaking
1687,Laboratory Technician,20,9,9,11,45.0,Active Learning|Commercial plate reader software|Data entry software|Database software|MEDITECH software|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Monitoring|SAP software|Speaking,Active Listening|Billing software|Critical Thinking|Google Docs|Microsoft PowerPoint|Microsoft Word|Reading Comprehension|Science|Writing
1689,Healthcare Representative,19,9,9,10,47.37,Active Learning|Apache Hadoop|Critical Thinking|Google Analytics|IBM SPSS Statistics|Microsoft Excel|Microsoft Office software|Reading Comprehension|Salesforce software|Writing,Active Listening|Amazon Web Services AWS software|Google Workspace software|HubSpot software|Intuit QuickBooks|Linux|Microsoft Outlook|Monitoring|Speaking
1691,Sales Representative,19,11,11,8,57.89,Active Learning|Adobe Creative Cloud software|Adobe InDesign|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Monitoring|Speaking,Active Listening|Adobe Acrobat|Adobe Illustrator|Adobe Photoshop|Apple macOS|Autodesk AutoCAD|Critical Thinking|Microsoft Outlook|Reading Comprehension|Salesforce software|Writing
1692,Laboratory Technician,20,8,8,12,40.0,Active Learning|Active Listening|Billing software|Database software|MEDITECH software|Microsoft Excel|Microsoft PowerPoint|Microsoft Word|Monitoring|Reading Comprehension|SAP software|Writing,Commercial plate reader software|Critical Thinking|Data entry software|Google Docs|Microsoft Office software|Microsoft Outlook|Science|Speaking
1693,Laboratory Technician,20,9,9,11,45.0,Active Learning|Billing software|Commercial plate reader software|Critical Thinking|Database software|Google Docs|Microsoft Excel|Microsoft Office software|Microsoft Word|SAP software|Writing,Active Listening|Data entry software|MEDITECH software|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Reading Comprehension|Science|Speaking
1694,Research Scientist,22,10,10,12,45.45,Active Listening|Apache Hadoop|Apache Kafka|Apache Spark|Bash|C|Docker|Git|GitHub|Mathematics|Monitoring|Writing,Active Learning|Amazon Web Services AWS software|Ansible software|C++|Critical Thinking|Go|Learning Strategies|Reading Comprehension|Science|Speaking
1696,Laboratory Technician,20,11,11,9,55.0,Commercial plate reader software|Critical Thinking|Data entry software|Database software|Microsoft Excel|Microsoft Office software|Microsoft Word|Reading Comprehension|Science,Active Learning|Active Listening|Billing software|Google Docs|MEDITECH software|Microsoft Outlook|Microsoft PowerPoint|Monitoring|SAP software|Speaking|Writing
1697,Healthcare Representative,19,11,11,8,57.89,Active Learning|Active Listening|Google Analytics|IBM SPSS Statistics|Intuit QuickBooks|Monitoring|Reading Comprehension|Writing,Amazon Web Services AWS software|Apache Hadoop|Critical Thinking|Google Workspace software|HubSpot software|Linux|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Salesforce software|Speaking
1698,Laboratory Technician,20,11,11,9,55.0,Active Learning|Data entry software|Database software|MEDITECH software|Microsoft PowerPoint|Reading Comprehension|SAP software|Science|Speaking,Active Listening|Billing software|Commercial plate reader software|Critical Thinking|Google Docs|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft Word|Monitoring|Writing
1700,Sales Executive,19,8,8,11,42.11,Adobe Creative Cloud software|Adobe Illustrator|Adobe Photoshop|Apple macOS|Critical Thinking|Microsoft Excel|Monitoring|Reading Comprehension|Salesforce software|Speaking|Writing,Active Learning|Active Listening|Adobe Acrobat|Adobe InDesign|Autodesk AutoCAD|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint
1701,Research Scientist,22,11,11,11,50.0,Active Listening|Ansible software|Apache Hadoop|Apache Kafka|C|C++|Critical Thinking|Docker|GitHub|Mathematics|Monitoring,Active Learning|Amazon Web Services AWS software|Apache Spark|Bash|Git|Go|Learning Strategies|Reading Comprehension|Science|Speaking|Writing
1702,Sales Representative,19,8,8,11,42.11,Active Learning|Active Listening|Adobe Acrobat|Adobe InDesign|Apple macOS|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Reading Comprehension|Salesforce software|Writing,Adobe Creative Cloud software|Adobe Illustrator|Adobe Photoshop|Autodesk AutoCAD|Critical Thinking|Microsoft Outlook|Monitoring|Speaking
1703,Healthcare Representative,19,9,9,10,47.37,Active Learning|Active Listening|Apache Hadoop|Critical Thinking|Google Analytics|Google Workspace software|HubSpot software|Reading Comprehension|Speaking|Writing,Amazon Web Services AWS software|IBM SPSS Statistics|Intuit QuickBooks|Linux|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Monitoring|Salesforce software
1704,Research Scientist,22,10,10,12,45.45,Active Listening|Amazon Web Services AWS software|Apache Spark|Bash|C++|Docker|Learning Strategies|Mathematics|Reading Comprehension|Science|Speaking|Writing,Active Learning|Ansible software|Apache Hadoop|Apache Kafka|C|Critical Thinking|Git|GitHub|Go|Monitoring
1706,Sales Executive,19,9,9,10,47.37,Active Learning|Adobe Creative Cloud software|Apple macOS|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Monitoring|Reading Comprehension|Salesforce software|Writing,Active Listening|Adobe Acrobat|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Autodesk AutoCAD|Critical Thinking|Microsoft PowerPoint|Speaking
1707,Research Scientist,22,10,10,12,45.45,Ansible software|Apache Spark|Bash|C++|Critical Thinking|Docker|Git|GitHub|Monitoring|Reading Comprehension|Speaking|Writing,Active Learning|Active Listening|Amazon Web Services AWS software|Apache Hadoop|Apache Kafka|C|Go|Learning Strategies|Mathematics|Science
1708,Sales Executive,19,9,9,10,47.37,Active Learning|Adobe Acrobat|Adobe Photoshop|Apple macOS|Autodesk AutoCAD|Critical Thinking|Microsoft Excel|Microsoft PowerPoint|Reading Comprehension|Writing,Active Listening|Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Microsoft Office software|Microsoft Outlook|Monitoring|Salesforce software|Speaking
1709,Laboratory Technician,20,10,10,10,50.0,Active Listening|Commercial plate reader software|Database software|Google Docs|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Monitoring|SAP software|Speaking,Active Learning|Billing software|Critical Thinking|Data entry software|MEDITECH software|Microsoft Outlook|Microsoft Word|Reading Comprehension|Science|Writing
1710,Sales Representative,19,11,11,8,57.89,Active Learning|Adobe Photoshop|Autodesk AutoCAD|Critical Thinking|Microsoft Excel|Microsoft PowerPoint|Reading Comprehension|Salesforce software,Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Apple macOS|Microsoft Office software|Microsoft Outlook|Monitoring|Speaking|Writing
1712,Healthcare Representative,19,12,12,7,63.16,Active Listening|Apache Hadoop|Google Analytics|IBM SPSS Statistics|Microsoft Outlook|Speaking|Writing,Active Learning|Amazon Web Services AWS software|Critical Thinking|Google Workspace software|HubSpot software|Intuit QuickBooks|Linux|Microsoft Excel|Microsoft Office software|Monitoring|Reading Comprehension|Salesforce software
1714,Human Resources,20,8,8,12,40.0,Active Learning|Active Listening|Adobe Creative Cloud software|Critical Thinking|Learning Strategies|Microsoft Excel|Microsoft PowerPoint|Monitoring|Oracle HRIS|Reading Comprehension|Speaking|Writing,Adobe Acrobat|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Applicant tracking software|Microsoft Office software|Microsoft Outlook|Workday software
1716,Sales Executive,19,12,12,7,63.16,Active Learning|Active Listening|Adobe Acrobat|Adobe InDesign|Adobe Photoshop|Salesforce software|Writing,Adobe Creative Cloud software|Adobe Illustrator|Apple macOS|Autodesk AutoCAD|Critical Thinking|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Reading Comprehension|Speaking
1718,Laboratory Technician,20,8,8,12,40.0,Active Learning|Active Listening|Data entry software|Database software|Google Docs|MEDITECH software|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Microsoft Word|Monitoring|Science,Billing software|Commercial plate reader software|Critical Thinking|Microsoft Excel|Reading Comprehension|SAP software|Speaking|Writing
1719,Research Director,22,13,13,9,59.09,Active Learning|Active Listening|ESRI ArcGIS software|IBM SPSS Statistics|Learning Strategies|Microsoft Access|Microsoft Outlook|Microsoft SharePoint|Science,Adobe Acrobat|Adobe Photoshop|Critical Thinking|Mathematics|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Microsoft Project|Microsoft Visio|Monitoring|Reading Comprehension|Speaking|Writing
